"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"1226245",11292304,2,4,2,1100,1100,6037,2,34693659,-118123920,6129,"0100",261,60379006.07101,5534,3101,97318,0,1954,63453,84256,2016,20803,1776.83
"1097184",12674128,3,3,3,2220,2220,6037,3,33841552,-118367891,4944,"0100",261,60376506.032004,54722,3101,96161,0,1973,213311,700887,2016,487576,8044.97
"2945052",12386615,2,3,2,1643,1643,6037,2,33966685,-118123611,5894,"0100",261,60375507.002005,4406,3101,96100,0,1954,144569,456880,2016,312311,5565.68
"2516802",14116494,1,2,1,1142,1142,6059,1,33827027,-117887250,3150,"122",261,60590863.051011,16764,1286,97025,6,1973,84763,331986,2016,247223,4060.92
"965151",13908612,2,3,2,1138,1138,6059,2,33836602,-117982315,7280,"122",261,60590868.034005,16764,1286,97020,5,1959,71164,420000,2016,348836,4889.06
"1784760",12946201,2,3,2,1320,1320,6037,2,34049006,-117957134,7089,"0100",261,60374074.001023,14542,3101,96523,0,1960,36634,49655,2016,13021,830.29
"592386",13937735,2,4,2,1378,1378,6059,2,33797638,-117808084,7210,"122",261,60590219.13301,33252,1286,97067,7,1963,70660,517777,2016,447117,5639
"2863464",17105534,2.5,4,2.5,2366,2366,6111,2,34272653,-118984579,43560,"1111",261,61110051.003085,34037,2061,97119,8,1978,207830,276620,2016,68790,2939.96
"255077",10788773,2,4,2,1362,1362,6037,2,34192923,-118577996,7003,"0100",261,60371349.042003,12447,3101,96341,0,1956,31248,73678,2016,42430,1017.82
"2402359",10779925,2,3,2,1418,1418,6037,2,34180816,-118532998,6220,"0101",261,60371329.002021,12447,3101,96364,0,1950,240000,606000,2016,366000,7365
"1816146",14036348,3,5,3,1918,1918,6059,3,33738192,-118038377,6000,"122",261,60590996.034007,25218,1286,96967,7,1962,141348,253753,2016,112405,2998.52
"840502",11884265,2,4,2,2598,2598,6037,2,34108169,-118138076,13115,"0101",261,60374805.001005,27183,3101,96280,0,1922,328114,508439,2016,180325,6042.14
"1647369",12232929,1,2,1,827,827,6037,1,33937014,-118262469,4861,"0100",261,60372409.005006,12447,3101,96040,0,1940,47710,170051,2016,122341,2347.22
"1198442",11905722,2,3,2,1522,1522,6037,2,34064400,-118147000,19538,"010C",266,60374818.003003,50677,3101,96533,0,1987,189625,256247,2016,66622,3229.23
"1768637",12686715,4,5,4,3636,3636,6037,4,33782476,-118419055,11199,"0101",261,60376703.263014,33311,3101,96121,0,1977,427153,667460,2016,240307,8853.68
"2411247",13855186,2,4,2,1361,1361,6059,2,33914546,-117947204,6499,"122",261,60590017.081002,18874,1286,96186,7,1962,35867,58898,2016,23031,910.22
"2417574",10858667,2,2,2,1289,1289,6037,2,34148100,-118442000,57110,"010C",266,60371412.022002,12447,3101,96424,0,1971,117800,427000,2016,309200,5105.53
"2361037",11757242,1,3,1,2408,2408,6037,1,34060499,-118317236,6708,"010G",261,60372126.101003,12447,3101,95986,0,1914,172000,287000,2016,115000,3807.2
"1272355",11646692,3,4,3,1512,1512,6037,3,34064354,-118459782,5287,"0100",261,60372654.101007,12447,3101,96030,0,1947,307620,1538103,2016,1230483,18471.41
"575498",12716008,2,3,2,1466,1466,6037,2,33959731,-118078765,6035,"0100",261,60375027.002045,13716,3101,96201,0,1956,105429,176064,2016,70635,2563.24
"1713486",14611055,2,2,2,1000,1000,6059,2,33558258,-117720234,3799,"34",266,60590626.401007,37086,1286,96974,0,1989,123855,215518,2016,91663,2092
"419050",10731123,3,4,3,2818,2818,6037,3,34183001,-118626444,13454,"0101",261,60371352.012004,12447,3101,96389,0,1973,148404,188144,2016,39740,2535.55
"1771478",14098506,2,5,2,1978,1978,6059,2,33793980,-118012589,5000,"122",261,60591100.102,44833,1286,96185,8,1966,115326,621361,2016,506035,6963.72
"2030912",11039303,3,2,3,1217,1217,6037,3,34249200,-118447000,219070,"010C",266,60371192.021001,12447,3101,96361,0,1979,99029,123785,2016,24756,1629.5
"1736586",12160644,1,3,1,736,736,6037,1,34195390,-118154508,2791,"0100",261,60374603.022007,30187,3101,96265,0,1927,22548,112779,2016,90231,1657.39
"2642377",11179693,2,3,2,2182,2182,6037,2,34294403,-118540745,9090,"0100",261,60371081.041008,12447,3101,96356,0,1969,223528,371879,2016,148351,4626.99
"1972188",11320256,3,5,3,2639,2639,6037,3,34649823,-118236744,9827,"0100",261,60379012.052006,5534,3101,97319,0,1990,72239,94995,2016,22756,2038.16
"1128359",13000317,2,3,2,1204,1204,6037,2,34089526,-118039460,5168,"0100",261,60374323.003002,51861,3101,96478,0,1954,111032,425066,2016,314034,6319.06
"1056037",14329669,1,2,1,1196,1196,6059,1,33547052,-117790046,6125,"122",261,60590626.054009,52842,1286,96969,4,1928,24163,137049,2016,112886,2263.94
"2272716",12033194,2,2,2,1347,1347,6037,2,34110600,-118320000,69257,"010C",266,60371895.001002,12447,3101,96049,0,1990,291265,582530,2016,291265,7012.16
"1247343",12878785,1,3,1,1030,1030,6037,1,34029523,-117732785,6078,"0100",261,60374029.042003,20008,3101,96506,0,1953,77243,161276,2016,84033,2173.18
"1065554",12274556,1,3,1,1176,1176,6037,1,33898325,-118240387,4995,"0100",261,60375427.00301,24174,3101,96090,0,1925,58657,167747,2016,109090,3165.11
"2713483",11037892,4,4,4,1504,1504,6037,4,34256900,-118434000,30755,"010D",269,60371044.031,12447,3101,96361,0,2007,115257,144069,2016,28812,1818.68
"2193214",17255830,2,4,2,1799,1799,6111,2,34266642,-118731688,9407,"1111",261,61110080.022026,27110,2061,97116,6,1961,205850,300922,2016,95072,3612.22
"1413242",14053528,3,4,3,2109,2109,6059,3,33674426,-117969948,7000,"122",261,60590992.152021,25218,1286,96964,6,1963,129965,330237,2016,200272,3896.06
"2048206",11771182,1,2,1,1300,1300,6037,1,34016489,-118250914,5185,"0100",261,60372270.201002,12447,3101,95992,0,1901,41033,150898,2016,109865,1886.36
"96295",12273325,1,2,1,805,805,6037,1,33910413,-118234551,4905,"0100",261,60375414.005005,24174,3101,96092,0,1922,75226,185680,2016,110454,2736.46
"352184",12842232,2,3,2,1196,1196,6037,2,34025055,-117918021,6016,"0100",261,60374078.011,118694,3101,96488,0,1956,140800,382000,2016,241200,2503.91
"2946535",12749863,2,3,2,1214,1214,6037,2,33900243,-118011309,6752,"0100",261,60375040.013002,5465,3101,96190,0,1955,97927,223874,2016,125947,3067.89
"772379",14210566,2,4,2,1941,1941,6059,2,33843274,-117849609,7200,"122",261,60590762.012002,33252,1286,97063,7,1965,65031,89671,2016,24640,1200.1
"480126",11109445,2,4,2,2044,2044,6037,2,34438202,-118524672,7947,"0100",261,60379200.172006,54311,3101,96373,0,1966,190985,327857,2016,136872,4665.03
"1076830",11262623,2,3,2,1120,1120,6037,2,34656302,-118214456,9325,"0100",261,60379011.022004,5534,3101,97319,0,1957,69922,93158,2016,23236,1811.21
"1608056",14297503,3.5,5,3.5,3464,3464,6059,3,33634382,-117865482,7150,"122",261,60590630.072001,53571,1286,96978,0,1999,589135,2692500,2016,2103365,28606.64
"2889520",14176608,2.5,3,2.5,2106,2106,6059,2,33864578,-117864290,6790,"122",261,60590117.221003,26531,1286,97025,7,1977,153203,499312,2016,346109,5772.2
"2285543",11460908,2,3,2,1734,1734,6037,2,33962940,-118408834,6602,"0100",261,60372764.004001,12447,3101,96026,0,1946,266106,434110,2016,168004,5336.73
"2884960",12355360,1,2,1,1052,1052,6037,1,33988796,-118194214,6082,"0100",261,60375334.02101,32753,3101,96119,0,1939,76705,260083,2016,183378,3621.5
"2457852",14367310,2.5,4,2.5,1796,1796,6059,2,33685023,-117672331,6250,"122",261,60590524.222,32380,1286,96946,0,1995,254934,543910,2016,288976,6338.44
"496639",11646638,2,3,2,1788,1788,6037,2,34062306,-118460752,5579,"0100",261,60372654.10101,12447,3101,96030,0,1947,289528,987507,2016,697979,11922.69
"1698078",14396948,2,4,2,1626,1626,6059,2,33538787,-117691651,8125,"122",261,60590423.291004,25459,1286,96987,7,1967,83355,526086,2016,442731,5271.5
"1583637",11065962,3,3,3,1929,1929,6037,3,34295730,-118554686,4371,"010D",269,60371082.011005,12447,3101,96356,0,1989,120496,602274,2016,481778,7338.09
"2521296",17277136,2.5,1,2.5,2034,2034,6111,2,34175378,-118912109,12302,"1110",261,61110059.101009,34278,2061,96351,5,1980,163292,225802,2016,62510,2459.68
"2745559",10896310,2,3,2,1563,1563,6037,2,34165981,-118406758,6989,"0100",261,60371240.001002,12447,3101,96452,0,1948,54798,93498,2016,38700,1186.34
"1828119",12591477,1,3,1,1172,1172,6037,1,33833645,-118293745,8910,"0100",261,60375435.032001,118878,3101,96160,0,1956,19357,60339,2016,40982,1086.37
"413646",13976767,4.5,4,4.5,3503,3503,6059,4,33679800,-118013150,7975,"122",261,60590993.081015,25218,1286,96966,0,1997,636944,1688327,2016,1051383,18717.58
"821021",17180561,1,2,1,754,754,6111,1,34168231,-119173455,6080,"1111",261,61110040.002012,13150,2061,97104,4,1949,122400,349900,2016,227500,4029.14
"377373",11649895,2,2,2,1206,1206,6037,2,34100325,-118442275,6281,"0100",261,60372612.002007,12447,3101,96058,0,1918,75288,274331,2016,199043,3467.61
"2788837",17101727,1,2,1,804,804,6111,1,34348826,-119068105,5175,"1110",261,61110006.003012,26965,2061,97113,5,1949,71000,255000,2016,184000,2839.18
"1085880",14302370,2,4,2,1614,1614,6059,2,33708663,-117783378,5000,"122",261,60590525.271016,52650,1286,96943,7,1974,131310,346624,2016,215314,3588.26
"1626869",17281817,2.5,4,2.5,2890,2890,6111,2,34199066,-118861238,17359,"1110",261,61110068.002007,34278,2061,96383,8,1990,239585,354838,2016,115253,3820.62
"2054128",13971223,3,4,3,1687,1687,6059,3,33739297,-117947219,6638,"122",261,60590992.042007,34780,1286,96990,7,1963,130099,387051,2016,256952,4712.48
"2439601",12767885,2,3,2,1185,1185,6037,2,34043808,-118018981,5458,"0100",261,60374340.032001,51861,3101,96479,0,1962,64269,91800,2016,27531,1466.65
"1403756",10829982,2,3,2,1712,1712,6037,2,34197962,-118460142,20133,"0100",261,60371278.041003,12447,3101,96414,0,1941,204302,406337,2016,202035,5120.49
"2615485",12054859,2,2,2,1404,1404,6037,2,34164258,-118304609,6152,"0101",261,60373118.012015,45457,3101,96438,0,1940,76727,386611,2016,309884,4256.61
"2173791",14096795,2,4,2,1710,1710,6059,2,33784687,-118035526,6000,"122",261,60591100.051003,24832,1286,97052,8,1964,46198,73592,2016,27394,4495.68
"2313490",10939806,1,2,1,1242,1242,6037,1,34165408,-118318407,5999,"0100",261,60373117.001008,396054,3101,96438,0,1938,28767,65814,2016,37047,750.21
"2852345",11564445,2,3,2,1498,1498,6037,2,34039125,-118447840,6096,"0100",261,60372677.002008,12447,3101,96006,0,1936,260000,1300000,2016,1040000,15640.54
"470532",12608592,2,4,2,1931,1931,6037,2,33819490,-118323236,5776,"0100",261,60376510.021004,54722,3101,96159,0,1972,157371,253210,2016,95839,3046.36
"1173840",13928371,2,3,2,1968,1968,6059,2,33801933,-118077174,7700,"122",261,60591100.061022,46314,1286,96218,7,1960,54391,85459,2016,31068,1302.14
"735634",11714516,1,3,1,1193,1193,6037,1,34012180,-118333130,5616,"0100",261,60372342.002007,12447,3101,95989,0,1945,49561,247706,2016,198145,3136.72
"631157",11706298,2,4,2,1228,1228,6037,2,34003985,-118283840,4817,"0100",261,60372317.203003,12447,3101,96018,0,1920,46173,149504,2016,103331,1919.88
"976925",12419908,2,3,2,1352,1352,6037,2,33860406,-118073143,5195,"0100",261,60375549.001006,30267,3101,96204,0,1961,62879,229708,2016,166829,2825.82
"895501",17151584,2,5,2,2283,2283,6111,2,34184256,-119217020,2250,"1128",265,61110036.053006,13150,2061,97106,9,1973,186720,311025,2016,124305,3629.78
"2346831",11957548,1,2,1,792,792,6037,1,34092834,-118224515,3999,"0100",261,60371853.201004,12447,3101,96046,0,1908,53756,270765,2016,217009,3282.01
"2929232",12221648,2,3,2,1004,1004,6037,2,33943464,-118274318,4186,"0100",261,60372405.003004,12447,3101,95984,0,1924,155130,313712,2016,158582,4360.62
"1644807",11561635,2,2,2,958,958,6037,2,34027700,-118432000,33595,"010E",266,60372713.001005,12447,3101,96045,0,1971,150833,374483,2016,223650,4469.02
"2799078",13903241,2,3,2,1080,1080,6059,2,33878123,-117992648,2016,"122",261,60591106.073013,10608,1286,96181,5,1973,82756,181110,2016,98354,2254.38
"874969",13041202,2,2,2,1159,1159,6037,2,34121880,-117824982,120384,"010C",266,60374012.011009,11626,3101,96485,0,1986,159154,318308,2016,159154,3854.69
"1559246",12564530,1,2,1,926,926,6037,1,33875758,-118199990,3028,"0100",261,60375704.031006,46298,3101,96239,0,1997,77000,321000,2016,244000,3839.93
"2184174",12308070,2,3,2,1680,1680,6037,2,33967243,-118208269,6232,"0100",261,60375345.012005,39076,3101,96110,0,1932,75000,378000,2016,303000,5672.02
"925338",17189913,2,2,2,988,988,6111,2,34142332,-119188677,2613,"1129",266,61110044.004005,47198,2061,97109,4,1977,161000,321000,2016,160000,3731.96
"285385",10917363,2,2,2,1512,1512,6037,2,34142440,-118412419,8093,"0100",261,60371439.012005,12447,3101,96449,0,1941,119896,599485,2016,479589,7224.54
"1048425",11679434,3,2,3,3723,3723,6037,3,34043950,-118656894,22473,"0101",261,60378005.041019,12520,3101,96116,0,1992,1849303,9246522,2016,7397219,105244.29
"330257",10939998,3,5,3,2814,2814,6037,3,34162315,-118318140,6398,"0101",261,60373117.001016,396054,3101,96438,0,1948,271610,476076,2016,204466,5294.05
"2505571",17071172,2,3,2,2048,2048,6111,2,34289310,-119203679,13230,"1110",261,61110017.001018,34543,2061,97083,8,1959,188127,407795,2016,219668,4275.8
"1653198",14384221,2.5,2,2.5,1289,1289,6059,2,33596508,-117748397,2800,"122",261,60590626.492,52842,1286,96969,6,1985,124848,446560,2016,321712,5412.32
"152963",11492162,2,3,2,1120,1120,6037,2,33864789,-118366446,3711,"0100",261,60376206.025006,33612,3101,96124,0,1960,116713,584631,2016,467918,7188.15
"1101111",14382551,2,4,2,1867,1867,6059,2,33601237,-117694726,6296,"122",261,60590423.072011,25458,1286,96971,8,1976,151729,411387,2016,259658,2943.72
"1054867",14032777,4,6,4,2328,2328,6059,4,33727048,-117967581,6800,"122",261,60590992.241012,8384,1286,97008,10,1972,197954,743416,2016,545462,8226.58
"1049943",12121569,2,3,2,1808,1808,6037,2,34160115,-118120303,7508,"0100",261,60374626.002006,47019,3101,96292,0,1928,96646,483256,2016,386610,5684.07
"973424",11502205,2,2,2,1321,1321,6037,2,33885884,-118398262,7499,"0100",261,60376209.011004,19177,3101,96117,0,1949,25655,96254,2016,70599,1271.2
"1160594",14334560,2,4,2,2196,2196,6059,2,33765302,-117793121,10000,"122",261,60590756.063001,40081,1286,97005,7,1960,87136,142844,2016,55708,1912
"2028750",17079994,2,3,2,1487,1487,6111,2,34268003,-119258064,6272,"1111",261,61110028.003001,34543,2061,97083,5,1951,107823,131321,2016,23498,1415.04
"2575358",13875294,1,3,1,1176,1176,6059,1,33869891,-117910852,5400,"122",261,60590114.034002,24812,1286,97039,5,1923,48073,272636,2016,224563,3299.68
"1495065",11435563,1,3,1,1001,1001,6037,1,33888751,-118333668,6325,"0100",261,60376037.023,113412,3101,96106,0,1947,60893,304484,2016,243591,3964.7
"2748561",11804223,2,3,2,1574,1574,6037,2,34031198,-118195075,5618,"0100",261,60372039.003004,12447,3101,96044,0,1921,106103,318310,2016,212207,3902
"2806014",11053267,2,4,2,1431,1431,6037,2,34234030,-118478808,7663,"0101",261,60371174.041008,12447,3101,96369,0,1962,138902,231261,2016,92359,2982.13
"2717958",11550021,1,3,1,1082,1082,6037,1,34003281,-118459980,5102,"0100",261,60372731.003005,12447,3101,96127,0,1951,346319,1165947,2016,819628,14069.84
"2292132",13874006,2,2,2,1681,1681,6059,2,33875101,-117925461,7500,"122",261,60590113.00301,24812,1286,97040,6,1946,74414,507411,2016,432997,5842.92
"1121789",11262144,3,6,3,3484,3484,6037,3,34651335,-118234862,9566,"0100",261,60379011.011018,5534,3101,97319,0,2002,232452,308301,2016,75849,4633.85
"610129",12252475,1,2,1,1260,1260,6037,1,33921473,-118289653,15504,"0100",261,60372911.101,12447,3101,96025,0,1950,22838,61747,2016,38909,1091.48
"2580530",17199418,2.5,4,2.5,3354,3354,6111,2,34265954,-118890485,7156,"1111",261,61110076.071005,25974,2061,97097,9,1990,359152,703989,2016,344837,7841.1
"2491928",10807558,3,3,3,3072,3072,6037,3,34162028,-118590984,10452,"0100",261,60371375.022013,12447,3101,96387,0,1989,255588,425093,2016,169505,5292
"708445",12390195,3,5,3,2289,2289,6037,3,33992767,-118094589,6288,"0100",261,60375007.003007,26483,3101,96197,0,1961,128405,335511,2016,207106,4452.2
"2919521",14231479,1.5,4,1.5,2623,2623,6059,1,33809330,-117797021,7650,"122",261,60590219.181003,33252,1286,97067,9,1963,139045,384049,2016,245004,4242.48
"932920",12626801,1,3,1,1283,1283,6037,1,33793878,-118273499,5407,"0100",261,60372942.003011,12447,3101,96228,0,1933,159473,304516,2016,145043,3818.54
"1292631",13023379,1,3,1,936,936,6037,1,34108897,-117903530,6030,"0100",261,60374045.041006,37015,3101,96464,0,1954,71141,230281,2016,159140,2941.34
"1517507",14042420,2,3,2,1714,1714,6059,2,33728650,-118008951,6480,"122",261,60590994.061,25218,1286,96965,7,1965,114565,719000,2016,604435,8075.6
"2112916",13005603,3,3,3,2233,2233,6037,3,34098466,-118038653,8503,"0100",261,60374321.011003,14111,3101,96517,0,1990,187400,281394,2016,93994,3872.76
"202414",12717563,2,3,2,1659,1659,6037,2,33947486,-118093233,8020,"0100",261,60375028.011016,13716,3101,96201,0,1953,119161,256987,2016,137826,3580.45
"1989618",12039841,2,3,2,1352,1352,6037,2,34245542,-118259985,7451,"0100",261,60373003.014006,45457,3101,96330,0,1956,76368,381857,2016,305489,4173
"1579955",10917302,4,4,4,3734,3734,6037,4,34138945,-118405813,23895,"0100",261,60371439.011,12447,3101,96449,0,2003,558482,1639420,2016,1080938,20013.93
"2522886",11062805,2,2,2,1256,1256,6037,2,34223000,-118503000,96371,"010C",266,60371154.011007,12447,3101,96355,0,1982,68782,103168,2016,34386,1356.07
"919527",13004007,1,3,1,960,960,6037,1,34063467,-118053022,9633,"0100",261,60374331.021018,51861,3101,96480,0,1938,56953,284770,2016,227817,4426.14
"2232070",12993651,2,2,2,1206,1206,6037,2,34065232,-118016130,8130,"0100",261,60374333.021003,51861,3101,96479,0,1960,103836,271077,2016,167241,3749.94
"2206762",11193456,3,4,3,3062,3062,6037,3,34580088,-118143276,9465,"0100",261,60379104.011005,40227,3101,97329,0,2006,239599,319803,2016,80204,5063.04
"1920492",14088899,2,3,2,1479,1479,6059,2,33747089,-118094878,5600,"122",261,60590995.041017,54352,1286,96225,6,1959,42987,80939,2016,37952,1348.78
"272204",11458842,3,3,3,2454,2454,6037,3,33972216,-118397772,11099,"0100",261,60372770.005,12447,3101,96026,0,1951,160405,253785,2016,93380,3235.9
"882349",11010992,3,4,3,2633,2633,6037,3,34316207,-118479216,16321,"0100",261,60371065.102008,12447,3101,96368,0,1988,181000,637000,2016,456000,7885.66
"2975443",12569980,2,3,2,1068,1068,6037,2,33811379,-118219846,6444,"0100",261,60375726.003002,46298,3101,96244,0,1943,147900,420000,2016,272100,5111.74
"1244081",12104890,2,3,2,1302,1302,6037,2,34156100,-118144000,1477,"010D",269,60374619.011003,47019,3101,96289,0,1987,106287,336281,2016,229994,4004.34
"1455482",12751911,2,4,2,1288,1288,6037,2,33899713,-118009927,10422,"0101",261,60375038.02301,5465,3101,96190,0,1955,214832,403012,2016,188180,5130.04
"2563498",17199391,2.5,3,2.5,1826,1826,6111,2,34270078,-118888095,5148,"1111",261,61110076.091015,25974,2061,97097,7,1986,194000,549000,2016,355000,6078.64
"1376705",11682701,3,4,3,3295,3295,6037,3,34031992,-118687080,12612,"0101",261,60378005.041038,12520,3101,96116,0,1928,158509,6975126,2016,6816617,79883.42
"2735039",12155786,2,3,2,1951,1951,6037,2,34209682,-118182971,15223,"0100",261,60374605.013004,46080,3101,96271,0,1956,148921,744630,2016,595709,9472.98
"465248",11130280,3,3,3,1679,1679,6037,3,34364889,-118546149,10461,"0100",261,60379203.13301,54311,3101,96352,0,1966,138250,197737,2016,59487,3055.9
"1265144",14330725,2,4,2,1559,1559,6059,2,33730473,-117807780,8314,"122",261,60590755.071012,27491,1286,97016,7,1955,63340,546204,2016,482864,6317.26
"1101264",14424387,2,3,2,1736,1736,6059,2,33496563,-117648275,2015,"122",261,60590422.032027,33840,1286,96985,5,1977,83785,136738,2016,52953,1377.94
"1531677",13082813,2,6,2,1716,1716,6037,2,34008868,-117890667,6264,"0100",261,60374081.411017,118217,3101,96488,0,1963,209275,345299,2016,136024,4364.46
"377101",11580935,3,6,3,3035,3035,6037,3,34032594,-118506972,6221,"0100",261,60377013.041001,26964,3101,96149,0,1925,127142,219903,2016,92761,3113.51
