"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"1224752",11886291,2,2,2,1505,1505,6037,2,34113012,-118133806,5627,"0100",261,60374641.00101,54299,3101,96296,0,1924,232041,1006479,2015,774438,16005.99
"1095623",13045488,1,2,1,787,787,6037,1,34120700,-117791000,157986,"010E",266,60374003.021003,39308,3101,96494,0,1977,74486,114921,2015,40435,1452.82
"2940712",14113514,2,2,2,1160,1160,6059,2,33823309,-118034233,1342,"122",261,60591101.092,44833,1286,96185,4,1977,48065,84626,2015,36561,1289.54
"2514380",10769232,2,3,2,1380,1380,6037,2,34210607,-118588411,7290,"0100",261,60371342.01201,12447,3101,96339,0,1954,124200,430000,2015,305800,5353.03
"963754",14259354,1,3,1,1141,1141,6059,1,33754828,-117892484,6475,"122",261,60590752.02102,47568,1286,97003,6,1947,55605,234368,2015,178763,2922.48
"1782166",14282272,2,3,2,1247,1247,6059,2,33639859,-117899944,1943,"122",261,60590631.032008,53571,1286,96959,6,1964,81806,276068,2015,194262,3379.48
"591513",14144858,2.5,5,2.5,2024,2024,6059,2,33892704,-117942817,14245,"122",261,60590017.061011,24812,1286,97043,9,1965,63598,98269,2015,34671,1351.24
"2859238",11664370,5,5,5,4734,4734,6037,5,34043802,-118534170,7421,"0103",261,60372627.041038,12447,3101,96120,0,2009,2086028,4125600,2015,2039572,50210.9
"254621",10875208,2,4,2,1805,1805,6037,2,34219014,-118397093,7800,"0100",261,60371210.101001,12447,3101,96450,0,1948,164903,296293,2015,131390,3674.27
"2398841",11743776,2,4,2,2202,2202,6037,2,34042638,-118320760,7000,"0100",261,60372181.202003,12447,3101,96000,0,1905,147000,7e+05,2015,553000,8496.89
"1814309",11292507,2,3,2,1303,1303,6037,2,34698662,-118124785,6571,"0100",261,60379006.061025,5534,3101,97318,0,2007,53270,70452,2015,17182,1543.41
"839481",12230333,1,2,1,654,654,6037,1,33935956,-118236771,3248,"0100",261,60372431.001003,12447,3101,96040,0,1925,18211,50353,2015,32142,892.51
"1645124",12822260,3,4,3,2472,2472,6037,3,33989272,-117978646,9823,"0101",261,60374085.031012,45602,3101,96489,0,1961,199478,309931,2015,110453,3890.89
"1196960",12413040,2,4,2,1520,1520,6037,2,33866471,-118068928,5160,"0100",261,60375545.143008,10774,3101,96206,0,1968,150597,301672,2015,151075,3585.56
"1766072",14013611,2,3,2,1250,1250,6059,2,33820636,-118019874,6001,"122",261,60591101.094008,44833,1286,96185,5,1965,63459,534000,2015,470541,6531.04
"2408566",11188787,2,3,2,1855,1855,6037,2,34597885,-118150115,7032,"0100",261,60379102.081009,40227,3101,97329,0,2008,192410,256533,2015,64123,4685.09
"2414142",11888923,6,6,6,4585,4585,6037,6,34120323,-118117405,16848,"0101",261,60374641.005011,54299,3101,96296,0,2010,842658,1688952,2015,846294,21171.54
"2357937",12672981,3,4,3,2305,2305,6037,3,33828362,-118361016,6061,"0100",261,60376507.023004,54722,3101,96161,0,1982,277725,450105,2015,172380,5329.36
"1270847",12218266,2,4,2,1485,1485,6037,2,33945121,-118253878,5885,"0100",261,60372407.001013,12447,3101,95983,0,1945,89758,296813,2015,207055,4205.08
"574632",12913696,2,3,2,1360,1360,6037,2,34102064,-117886966,6479,"0100",261,60374059.001018,24245,3101,96473,0,1956,92560,141330,2015,48770,1986
"1712324",10853488,4,5,4,3269,3269,6037,4,34161659,-118492821,6339,"0101",261,60371397.012005,12447,3101,96426,0,1966,329363,572277,2015,242914,7119.61
"418390",10886892,4,4,4,2024,2024,6037,4,34180093,-118415376,7411,"0101",261,60371236.012004,12447,3101,96410,0,1950,236000,616000,2015,380000,8515.52
"1770191",17098066,3,5,3,2726,2726,6111,3,34366365,-119064988,4677,"1111",261,61110008.002013,26965,2061,97113,9,2007,250456,500912,2015,250456,6830
"2028119",11972174,2,5,2,2148,2148,6037,2,34117788,-118206733,6007,"0100",261,60371862.032,12447,3101,96023,0,1925,142844,408127,2015,265283,5807.03
"1734290",12810528,2,4,2,1861,1861,6037,2,33984129,-117964865,10452,"0101",261,60374086.25301,45602,3101,96489,0,1963,269164,589149,2015,319985,6960.67
"2638773",12341606,1,3,1,1135,1135,6037,1,33901206,-118146595,5454,"0100",261,60375535.021004,6395,3101,96220,0,1956,33431,50542,2015,17111,840.13
"1969667",12208281,2,2,2,1536,1536,6037,2,33954362,-118312790,6631,"0100",261,60372384.004011,12447,3101,96028,0,1942,89884,259614,2015,169730,3360.18
"1126765",14124636,2.5,4,2.5,2463,2463,6059,2,33851920,-118039873,5100,"122",261,60591101.153,15237,1286,96183,9,1972,146551,665000,2015,518449,7783
"1055454",17279086,2,3,2,2179,2179,6111,2,34217460,-118853937,18388,"1111",261,61110064.005008,34278,2061,96383,6,1975,236000,676000,2015,440000,7117.62
"2269516",12852779,3,4,3,2190,2190,6037,3,34066674,-117870808,13635,"0100",261,60374063.001012,14542,3101,96524,0,1956,217523,543041,2015,325518,6737.59
"1245600",14061301,2,3,2,1459,1459,6059,2,33693537,-117970345,7350,"122",261,60590992.312008,8384,1286,97008,6,1965,94680,615159,2015,520479,6892.18
"1064145",12675569,1,3,1,1106,1106,6037,1,33852786,-118363414,5328,"0100",261,60376505.021009,54722,3101,96161,0,1955,43067,125594,2015,82527,1610.73
"2709964",11518526,2,2,2,1505,1505,6037,2,34029779,-118375109,5399,"0100",261,60377024.005017,51617,3101,96097,0,1941,35681,68903,2015,33222,1594.86
"2190024",11533798,2,3,2,1176,1176,6037,2,33991021,-118422008,4800,"0100",261,60372753.112002,12447,3101,96047,0,1942,71657,278692,2015,207035,3410.08
"1411861",17194899,3.5,4,3.5,3330,3330,6111,3,34176839,-118970656,8742,"1111",261,61110058.022,34278,2061,96351,9,2002,465304,746355,2015,281051,8273.6
"2045525",12590264,1,2,1,1012,1012,6037,1,33819140,-118294114,4876,"0100",261,60375436.021019,118878,3101,96160,0,1952,60000,364000,2015,304000,5044.87
"96164",12311001,1,2,1,930,930,6037,1,33943447,-118187691,5111,"0100",261,60375359.011006,47762,3101,96125,0,1931,109137,325372,2015,216235,4215.54
"351632",12961720,1,4,1,1222,1222,6037,1,34126016,-118002253,5245,"0100",261,60374311.005001,32923,3101,96273,0,1956,91834,256388,2015,164554,2085.9
"2942133",14503490,2,4,2,1472,1472,6059,2,33650328,-117647558,6450,"122",261,60590320.312006,12773,1286,96995,6,1977,82524,317019,2015,234495,3262.9
"771896",10711887,2,3,2,1639,1639,6037,2,34222470,-118616407,11240,"0101",261,60371132.321007,12447,3101,96339,0,1972,119000,530000,2015,411000,7539.53
"479390",11400130,2,3,2,1384,1384,6037,2,33970061,-118353875,4934,"0100",261,60376009.02401,45888,3101,96134,0,1953,33838,48090,2015,14252,917.91
"1075418",11774698,3,6,3,3361,3361,6037,3,34024586,-118266393,9231,"0100",261,60372240.202019,12447,3101,95992,0,1912,133199,379104,2015,245905,4990.5
"1607169",17248256,2.5,3,2.5,2140,2140,6111,2,34259455,-118785514,14400,"1111",261,61110075.052012,27110,2061,97118,7,1965,60130,78353,2015,18223,1195.54
"2886659",10947366,3,4,3,3248,3248,6037,3,34186549,-118294304,8000,"0101",261,60373102.021005,396054,3101,96433,0,2007,432616,964963,2015,532347,10809.77
"2282552",12416808,2,4,2,2022,2022,6037,2,33867016,-118090302,4939,"0100",261,60375545.211017,30267,3101,96206,0,1968,63415,83582,2015,20167,1212.45
"2880729",14053753,2,3,2,1302,1302,6059,2,33675795,-117963840,6000,"122",261,60590992.152004,25218,1286,96964,6,1963,88226,643000,2015,554774,7591.82
"2455601",10966434,1,2,1,1166,1166,6037,1,34310136,-118457509,8249,"0100",261,60371065.201007,12447,3101,96368,0,1953,94244,207160,2015,112916,2730.46
"496032",11904753,1,3,1,1542,1542,6037,1,34068988,-118155772,5635,"0100",261,60374819.014033,50677,3101,96533,0,1939,133638,397667,2015,264029,4854.46
"1697091",10765798,2,3,2,1680,1680,6037,2,34210335,-118566755,7499,"0100",261,60371341.012009,12447,3101,96341,0,1954,114860,348227,2015,233367,4294.74
"1581549",11826277,1,3,1,1016,1016,6037,1,34035541,-118176759,5180,"0100",261,60375310.003035,17882,3101,96044,0,1922,56435,160945,2015,104510,2525.8
"2517553",11668409,3,2,3,1434,1434,6037,3,34049000,-118528000,83028,"010C",266,60372625.013004,12447,3101,96120,0,1975,226300,759000,2015,532700,9230.86
"2741606",12080606,2,3,2,1788,1788,6037,2,34140424,-118198367,10127,"0101",261,60371810.005013,12447,3101,96022,0,1923,120504,529025,2015,408521,6511.02
"1825438",13930620,3,5,3,2316,2316,6059,3,33783056,-117953905,7245,"122",261,60590882.031008,24832,1286,97047,7,1954,140403,300106,2015,159703,3810.12
"413038",14120849,3,4,3,2178,2178,6059,3,33845887,-118029069,5250,"122",261,60591103.041001,15237,1286,96183,8,1978,183452,365333,2015,181881,4354.44
"819856",10881478,2,3,2,1971,1971,6037,2,34192402,-118389409,6587,"0100",261,60371232.033002,12447,3101,96451,0,1947,127646,341818,2015,214172,4305.23
"376940",11859196,3,5,3,1766,1766,6037,3,34019147,-118093654,6727,"0100",261,60375300.04202,25953,3101,96192,0,1947,87479,106918,2015,19439,1999.45
"2784688",11600963,5,6,5,3045,3045,6037,5,34053916,-118389765,6659,"0100",261,60372691.002005,12447,3101,96016,0,1926,295556,752587,2015,457031,9293.11
"1085273",17275264,2,3,2,1852,1852,6111,2,34183241,-118847852,39591,"1110",261,61110072.011005,34278,2061,96385,7,1947,210043,616301,2015,406258,6553.4
"1624509",11292501,2,4,2,1256,1256,6037,2,34700058,-118124387,6170,"0100",261,60379006.061013,5534,3101,97318,0,1955,55737,69670,2015,13933,1624.35
"2051982",10944190,3,3,3,2620,2620,6037,3,34181400,-118311000,84258,"010C",266,60373107.022002,396054,3101,96434,0,2007,432295,617562,2015,185267,6984.21
"2435982",14324816,4.5,6,4.5,5472,5472,6059,4,33599193,-117828652,12800,"122",261,60590626.432011,40009,1286,96975,0,1994,849626,1415327,2015,565701,19111.12
"1401758",11448688,2,3,2,1277,1277,6037,2,33860036,-118331225,5000,"0100",261,60376502.004041,54722,3101,96162,0,1950,78757,239200,2015,160443,2899.8
"2611777",12996185,2,3,2,1184,1184,6037,2,34085000,-118028000,3747,"0100",261,60374324.023006,51861,3101,96478,0,1961,34875,45636,2015,10761,941.2
"2171930",17227125,3,4,3,2919,2919,6111,3,34286696,-118736282,11425,"1111",261,61110085.002032,27110,2061,97116,9,1998,290033,483389,2015,193356,5793.56
"2310254",11941540,2,3,2,2018,2018,6037,2,34086678,-118263765,7884,"0100",261,60371955.002003,12447,3101,96007,0,1914,467727,940926,2015,473199,11538.8
"2848510",12694448,2,4,2,1864,1864,6037,2,33764259,-118311685,7791,"0100",261,60376707.012005,54053,3101,96122,0,1959,180759,753173,2015,572414,9305.9
"469829",12784235,2,2,2,1024,1024,6037,2,33982275,-118029168,33800,"010C",266,60375016.005006,14634,3101,96169,0,1987,178768,274494,2015,95726,3550.6
"1172153",14363970,3,3,3,1620,1620,6059,3,33682996,-117625561,5700,"122",261,60590524.283004,32380,1286,96989,7,1986,140740,516000,2015,375260,5675.5
"734780",12086928,2,2,2,1099,1099,6037,2,34137600,-118230000,134616,"010E",266,60373021.021003,45457,3101,96324,0,1975,62705,151538,2015,88833,1747.54
"630452",12047148,2,2,2,1060,1060,6037,2,34201800,-118222000,196302,"010C",266,60373008.002017,45457,3101,96327,0,1974,183970,359682,2015,175712,4036.69
"975574",12771497,2,3,2,1417,1417,6037,2,34035409,-118011969,7070,"0100",261,60374083.021045,113576,3101,96169,0,1962,146308,279579,2015,133271,3633.2
"894278",10920826,1,3,1,1134,1134,6037,1,34227002,-118360654,6363,"0100",261,60371021.031003,12447,3101,96375,0,1950,93014,266500,2015,173486,3273.03
"2343601",12825233,2,3,2,1079,1079,6037,2,33927291,-118013731,6216,"0100",261,60375035.013001,118225,3101,96172,0,1955,32438,244903,2015,212465,3185.66
"2925005",13937583,2,3,2,1212,1212,6059,2,33788791,-117800027,7974,"122",261,60590219.183013,33252,1286,97067,6,1959,28544,46545,2015,18001,834.08
"1642753",12257136,1,2,1,836,836,6037,1,33913338,-118271183,6717,"0100",261,60375409.023007,118994,3101,96042,0,1947,67189,189270,2015,122081,2820.66
"2796218",17229066,2.5,2,2.5,1376,1376,6111,2,34279844,-118774080,769,"1128",265,61110079.011015,27110,2061,97118,5,1982,167276,278453,2015,111177,3279.88
"873741",14087669,3.5,4,3.5,2856,2856,6059,3,33743964,-118105287,2938,"122",261,60590995.112003,54352,1286,96225,0,2002,313319,917261,2015,603942,10546.18
"1557021",13095162,3,5,3,2095,2095,6037,3,34037185,-117920303,5893,"0100",261,60374079.001026,14542,3101,96525,0,1970,59336,74817,2015,15481,1150.47
"2181023",13048078,2,4,2,2518,2518,6037,2,34133564,-117785798,9528,"0101",261,60374004.031009,33836,3101,96513,0,1964,159253,264351,2015,105098,3658.25
"924042",10951805,1,3,1,1207,1207,6037,1,34196420,-118331944,3262,"0100",261,60373106.012002,396054,3101,96436,0,1941,99744,248084,2015,148340,2765.08
"284887",11015941,2,3,2,1845,1845,6037,2,34288888,-118489890,11161,"0100",261,60371066.452002,12447,3101,96370,0,1961,130059,367823,2015,237764,4733.55
"1047174",12171311,2,2,2,1152,1152,6037,2,34170828,-118129049,5748,"0100",261,60374614.003009,47019,3101,96292,0,1924,30152,48926,2015,18774,786.43
"329704",11062960,2,3,2,1493,1493,6037,2,34222100,-118505000,323264,"010E",266,60371154.012,12447,3101,96355,0,1971,97800,152126,2015,54326,1967.77
"2501894",11497568,2,3,2,1251,1251,6037,2,33885415,-118379717,3701,"0100",261,60376208.001006,19177,3101,96117,0,1951,61615,143554,2015,81939,1792.4
"1652223",10738658,3,4,3,2347,2347,6037,3,34160338,-118752509,18457,"0100",261,60378003.273003,9840,3101,96336,0,1978,219773,366281,2015,146508,4469.55
"152723",11550580,3,4,3,2526,2526,6037,3,34008610,-118452588,6748,"0100",261,60372714.002008,12447,3101,96047,0,1953,159635,226115,2015,66480,2912.01
"1100934",17110695,2,2,2,1592,1592,6111,2,34261442,-119191891,7261,"1111",261,61110015.063,34543,2061,97083,4,1977,153836,256388,2015,102552,2720.18
"1053333",14410750,3,2,3,1508,1508,6059,3,33496249,-117703712,3500,"122",261,60590423.323009,25459,1286,96987,0,1986,149925,586301,2015,436376,6386.74
"1048599",12521857,4,6,4,3611,3611,6037,4,33782466,-118097092,5424,"0100",261,60375745.002015,46298,3101,96247,0,1954,297805,464106,2015,166301,5731.41
"972242",11951920,1,2,1,1194,1194,6037,1,34106231,-118259715,5561,"0100",261,60371873.001005,12447,3101,96020,0,1934,206035,515088,2015,309053,6276.24
"1160358",17097806,2.5,3,2.5,3200,3200,6111,2,34360741,-119071784,12045,"1110",261,61110008.002013,26965,2061,97113,7,1989,374734,687008,2015,312274,7449.22
"2025740",11234971,2,3,2,2100,2100,6037,2,34539060,-118049426,39092,"0101",261,60379107.091007,40227,3101,97330,0,1989,174183,235659,2015,61476,3015.86
"2572760",17133220,1.5,3,1.5,988,988,6111,1,34225495,-119063063,7007,"1111",261,61110055.031,51239,2061,97089,6,1972,150000,429000,2015,279000,4665.96
"1493193",12087794,2,3,2,1759,1759,6037,2,34129768,-118230416,5024,"0100",261,60371861.002009,12447,3101,96046,0,1932,121291,281645,2015,160354,3470.95
"2744703",12832064,3,3,3,2242,2242,6037,3,33963357,-117959275,52181,"0100",261,60375002.011005,18875,3101,96186,0,1978,120625,547999,2015,427374,8508.14
"2802131",12261301,1,3,1,1066,1066,6037,1,33890107,-118256285,6115,"0100",261,60375430.00401,24174,3101,96090,0,1952,62366,113352,2015,50986,2584.96
"2714310",12659481,2,2,2,1469,1469,6037,2,33354200,-118331000,252523,"010C",266,60375990.002002,3491,3101,96207,0,1985,852803,900772,2015,47969,11811.17
"2289579",12508025,3,3,3,1550,1550,6037,3,33793038,-118166436,31925,"010C",266,60375734.024018,27103,3101,96234,0,2006,219700,447000,2015,227300,6139.09
"1120404",11829606,1,2,1,818,818,6037,1,34025602,-118185589,4908,"0100",261,60375312.022008,17882,3101,96004,0,1913,11803,29523,2015,17720,872.55
"609925",17086643,2,4,2,1840,1840,6111,2,34281341,-119217169,9853,"1111",261,61110018.004005,34543,2061,97083,7,1964,226410,377346,2015,150936,3996.64
"2576693",11628490,2,3,2,1545,1545,6037,2,34060105,-118381196,5386,"0100",261,60372164.022004,12447,3101,96016,0,1931,13641,96237,2015,82596,1267.7
"2488355",11863235,1,2,1,1196,1196,6037,1,34060128,-118096493,6749,"0100",261,60374825.032002,54212,3101,96510,0,1930,109474,303833,2015,194359,3862.8
"707465",12652125,2,3,2,1206,1206,6037,2,33732101,-118305015,3382,"0100",261,60372970.004005,12447,3101,96221,0,1962,56874,258540,2015,201666,3206.21
"2916596",11027661,2,4,2,1436,1436,6037,2,34232722,-118415846,6040,"0100",261,60371190.012011,12447,3101,96361,0,1956,37712,62776,2015,25064,817.58
"931579",12938540,2,3,2,1388,1388,6037,2,34078332,-117939295,10748,"0100",261,60374053.021008,14542,3101,96523,0,1953,74572,124279,2015,49707,1682.17
"1290799",14208155,2.5,4,2.5,2359,2359,6059,2,33856742,-117775789,5900,"122",261,60590219.052018,16764,1286,97026,8,1974,141170,500107,2015,358937,5591.54
"1516021",11944154,2,2,2,1102,1102,6037,2,34084600,-118283000,14799,"010E",266,60371959.022002,12447,3101,96007,0,1984,124200,478000,2015,353800,6559.96
"2109766",14505874,3,3,3,1670,1670,6059,3,33655245,-117617475,6000,"122",261,60590320.493011,15554,1286,96993,0,1992,226152,633000,2015,406848,9164.82
"202097",12790980,2,3,2,1513,1513,6037,2,33946697,-118011895,6053,"0100",261,60375033.014006,14634,3101,96171,0,1950,95706,211797,2015,116091,2721.7
"1986873",12769875,2,3,2,1505,1505,6037,2,34038480,-118035959,5977,"0100",261,60374340.041004,36502,3101,96480,0,1958,45292,59743,2015,14451,1024.04
"1578438",10888265,1,2,1,1629,1629,6037,1,34182563,-118402461,15413,"0100",261,60371238.003002,12447,3101,96451,0,1941,61178,207680,2015,146502,2652.67
"2519414",12168165,2,2,2,1888,1888,6037,2,34194397,-118112587,27236,"0101",261,60374601.002008,30187,3101,96265,0,1951,97174,245710,2015,148536,3214.8
"918205",14052744,2,3,2,1569,1569,6059,2,33677933,-117958548,5400,"122",261,60590992.153006,25218,1286,96964,6,1969,105651,351537,2015,245886,4182.68
"2229387",14173182,3.5,5,3.5,3765,3765,6059,3,33908827,-117873773,14593,"122",261,60590117.071028,24812,1286,97043,0,1999,450688,654988,2015,204300,7498.56
"2204001",11234069,2,2,2,1178,1178,6037,2,34553665,-118068760,5128,"0100",261,60379107.153002,40227,3101,97328,0,1984,71735,87206,2015,15471,2034.2
"1918929",17113536,2,4,2,1750,1750,6111,2,34270127,-119176649,7200,"1111",261,61110014.023012,34543,2061,97084,7,1964,158168,246695,2015,88527,2625.52
"271754",11568855,2,2,2,945,945,6037,2,34052200,-118467000,4951,"010E",266,60372643.011001,12447,3101,96030,0,1977,154505,503592,2015,349087,6106.23
"881121",11444437,3,3,3,1935,1935,6037,3,33871615,-118356379,5716,"0100",261,60376206.011004,33612,3101,96124,0,1949,190184,355091,2015,164907,4710.9
"2971011",14266923,2,4,2,1466,1466,6059,2,33705337,-117899579,6000,"122",261,60590741.102002,47568,1286,97004,8,1972,106961,370449,2015,263488,4465.3
"1242542",12584809,3,2,3,1285,1285,6037,3,33827300,-118265000,30023,"010C",266,60375438.024013,10723,3101,96229,0,1989,150349,198566,2015,48217,2667.38
"1453415",13967167,2,3,2,1426,1426,6059,2,33732697,-117973558,6665,"122",261,60590997.032029,34780,1286,96990,6,1963,44216,68405,2015,24189,1271.72
"2560392",11174461,2,3,2,1204,1204,6037,2,34491180,-118626155,6817,"0100",261,60379201.161007,10734,3101,96398,0,1981,71800,359000,2015,287200,4951.63
"1375189",12282547,1,3,1,1260,1260,6037,1,33925869,-118214128,6501,"0100",261,60375405.011007,32616,3101,96113,0,1927,132831,277681,2015,144850,4031.07
"2731015",13838285,1,2,1,1124,1124,6059,1,33758449,-117892615,8320,"122",261,60590752.021007,47568,1286,97006,4,1955,32019,56430,2015,24411,4645.9
"464548",11420126,3,4,3,1888,1888,6037,3,33903442,-118356655,5824,"0100",261,60376024.026006,42150,3101,96107,0,1952,166228,328064,2015,161836,4376.82
"1264691",17127010,3,3,3,1598,1598,6111,3,34224298,-119072647,3484,"1129",266,61110052.052027,51239,2061,97089,6,1975,123613,164802,2015,41189,1823.1
"1101098",17157065,3,1,3,1540,1540,6111,3,34194452,-119241563,4065,"1110",261,61110036.091017,13150,2061,97106,5,1961,146134,292268,2015,146134,3494.44
"1529458",14392189,2.5,4,2.5,1933,1933,6059,2,33572767,-117732785,4188,"122",261,60590626.383031,37086,1286,96974,0,2001,296796,750000,2015,453204,7536.44
